group,run,tick,day,datetime,new_cases,cumulative_cases,new_cases_age,cumulative_cases_age,n_inf_age_0_29,n_inf_age_30_59,n_inf_age_60,scale_to_population,scale_to_100k,cumulative_cases/100k,adj_cumulative_cases/100k,date,empirical_cumulative_cases,empirical_cumulative_cases/100k,name_of_run
2,17,35,2,2020-03-21,24,93,987,4183,25,37,31,18.461335386646134,0.999990000099999,92.99907000929991,90.28711729184724,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,18,35,2,2020-03-21,16,96,700,3917,40,30,26,18.461335386646134,0.999990000099999,95.99904000959991,93.28708729214725,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,19,35,2,2020-03-21,16,92,789,4678,17,42,33,18.46152,1.0,92.0,89.28754728754728,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,20,35,2,2020-03-21,14,94,517,4379,27,32,35,18.461335386646134,0.999990000099999,93.99906000939991,91.28710729194725,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,21,35,2,2020-03-21,16,92,756,4289,25,36,31,18.46152,1.0,92.0,89.28754728754728,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,22,35,2,2020-03-21,14,94,576,4325,28,35,31,18.46152,1.0,94.0,91.28754728754728,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,23,35,2,2020-03-21,18,94,694,4277,34,20,40,18.461335386646134,0.999990000099999,93.99906000939991,91.28710729194725,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,24,35,2,2020-03-21,20,92,709,3776,36,33,23,18.46152,1.0,92.0,89.28754728754728,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,25,35,2,2020-03-21,13,96,499,4087,29,43,24,18.46152,1.0,96.0,93.28754728754728,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,26,35,2,2020-03-21,15,93,569,3523,37,36,20,18.461335386646134,0.999990000099999,92.99907000929991,90.28711729184724,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,27,35,2,2020-03-21,21,96,980,4372,34,33,29,18.46152,1.0,96.0,93.28754728754728,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,28,35,2,2020-03-21,12,95,580,4857,25,28,42,18.46152,1.0,95.0,92.28754728754728,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,29,35,2,2020-03-21,17,94,571,3986,31,37,26,18.461335386646134,0.999990000099999,93.99906000939991,91.28710729194725,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,30,35,2,2020-03-21,16,98,744,3953,39,38,21,18.46152,1.0,98.0,95.28754728754728,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,31,35,2,2020-03-21,11,94,442,3801,34,35,25,18.46152,1.0,94.0,91.28754728754728,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,32,35,2,2020-03-21,8,89,483,4442,20,31,38,18.461335386646134,0.999990000099999,88.99911000889992,86.28715729144724,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,33,35,2,2020-03-21,11,96,476,3975,40,26,30,18.46115077698446,0.999980000399992,95.99808003839924,93.28662730594692,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,34,35,2,2020-03-21,14,90,546,3603,31,34,25,18.461335386646134,0.999990000099999,89.99910000899992,87.28714729154726,2020-03-21,1125.0,60.93756093756094,standard_2_5
