group,run,tick,day,datetime,new_cases,cumulative_cases,new_cases_age,cumulative_cases_age,n_inf_age_0_29,n_inf_age_30_59,n_inf_age_60,scale_to_population,scale_to_100k,cumulative_cases/100k,adj_cumulative_cases/100k,date,empirical_cumulative_cases,empirical_cumulative_cases/100k,name_of_run
10,44,17,1,2020-03-26,34,84,1502,3575,31,33,20,9.877673669789907,0.999970000899973,83.99748007559774,82.08578329078311,2020-03-26,545.0,55.17327953010588,no_reduction_of_work_10_5
10,45,17,1,2020-03-26,36,86,1513,3664,33,28,25,9.87797,1.0,86.0,84.08680326018403,2020-03-26,545.0,55.17327953010588,no_reduction_of_work_10_5
10,46,17,1,2020-03-26,26,76,1058,3195,28,27,21,9.87797,1.0,76.0,74.08680326018403,2020-03-26,545.0,55.17327953010588,no_reduction_of_work_10_5
10,47,17,1,2020-03-26,28,78,1079,3173,39,17,22,9.877673669789907,0.999970000899973,77.9976600701979,76.08596328538327,2020-03-26,545.0,55.17327953010588,no_reduction_of_work_10_5
10,48,17,1,2020-03-26,31,81,1403,3756,21,37,23,9.87797,1.0,81.0,79.08680326018403,2020-03-26,545.0,55.17327953010588,no_reduction_of_work_10_5
10,49,17,1,2020-03-26,33,83,1459,3647,27,34,22,9.877772444551109,0.999980000399992,82.99834003319934,81.08614327338377,2020-03-26,545.0,55.17327953010588,no_reduction_of_work_10_5
10,50,17,1,2020-03-26,37,87,1435,3284,33,38,16,9.87797,1.0,87.0,85.08680326018403,2020-03-26,545.0,55.17327953010588,no_reduction_of_work_10_5
10,51,17,1,2020-03-26,27,77,1041,3051,32,26,19,9.87797,1.0,77.0,75.08680326018403,2020-03-26,545.0,55.17327953010588,no_reduction_of_work_10_5
10,52,17,1,2020-03-26,33,83,1395,3472,31,35,17,9.87797,1.0,83.0,81.08680326018403,2020-03-26,545.0,55.17327953010588,no_reduction_of_work_10_5
10,53,17,1,2020-03-26,34,84,1516,3842,25,32,27,9.877772444551109,0.999980000399992,83.99832003359933,82.08612327378376,2020-03-26,545.0,55.17327953010588,no_reduction_of_work_10_5
10,54,17,1,2020-03-26,32,82,1755,4337,9,47,26,9.877772444551109,0.999980000399992,81.99836003279934,80.08616327298377,2020-03-26,545.0,55.17327953010588,no_reduction_of_work_10_5
10,55,17,1,2020-03-26,30,80,1358,3554,23,36,21,9.877871221287787,0.999990000099999,79.99920000799992,78.086503263184,2020-03-26,545.0,55.17327953010588,no_reduction_of_work_10_5
10,56,17,1,2020-03-26,24,74,1163,3513,21,27,26,9.877377357358558,0.999940003599784,73.99556026638402,72.08536334657884,2020-03-26,545.0,55.17327953010588,no_reduction_of_work_10_5
10,57,17,1,2020-03-26,31,81,1478,3848,19,37,25,9.877772444551109,0.999980000399992,80.99838003239935,79.08618327258378,2020-03-26,545.0,55.17327953010588,no_reduction_of_work_10_5
10,58,17,1,2020-03-26,36,86,1490,3605,31,25,30,9.87797,1.0,86.0,84.08680326018403,2020-03-26,545.0,55.17327953010588,no_reduction_of_work_10_5
10,59,17,1,2020-03-26,31,81,1403,3686,26,26,29,9.87797,1.0,81.0,79.08680326018403,2020-03-26,545.0,55.17327953010588,no_reduction_of_work_10_5
10,0,35,2,2020-03-27,12,97,471,3947,38,36,23,9.87797,1.0,97.0,95.08680326018403,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,1,35,2,2020-03-27,11,93,604,4160,30,35,28,9.877871221287787,0.999990000099999,92.99907000929991,91.086373264484,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,2,35,2,2020-03-27,14,93,647,4205,28,40,25,9.877871221287787,0.999990000099999,92.99907000929991,91.086373264484,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,3,35,2,2020-03-27,16,94,702,3803,38,32,24,9.877871221287787,0.999990000099999,93.99906000939991,92.08636326458398,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,4,35,2,2020-03-27,19,94,856,4536,31,26,37,9.877871221287787,0.999990000099999,93.99906000939991,92.08636326458398,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
10,5,35,2,2020-03-27,13,95,593,3893,32,47,16,9.87797,1.0,95.0,93.08680326018403,2020-03-27,608.0,61.55110817303555,no_reduction_of_work_10_5
